loc_rowid,pl_hostname,pl_name,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassprov,st_dist,st_disterr1,st_disterr2,st_distlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_telescope,pl_mnum,pl_disc,rowupdate
3753,NGTS-3 A,NGTS-3 A b,1,1.67537280,0.00000300,-0.00000300,0,,,,0,89.560,0.310,-0.480,0,Mass,1010.00,150.00,-130.00,0,,,,0,756.43540,82.63580,-82.63580,0,16.589,4.147,-4.147,0,20 cm Telescope,0,2018,2018-05-31
3754,NGTS-4,NGTS-4 b,1,1.33735080,0.00000800,-0.00000800,0,0.000000,,,0,82.500,5.800,-5.800,0,Mass,282.60,1.80,-1.80,0,1650,400,-400,0,20.60000,3.00000,-3.00000,0,3.180,0.260,-0.260,0,20 cm Telescope,0,2019,2019-05-16
3755,NGTS-5,NGTS-5 b,1,3.35698660,0.00000260,-0.00000260,0,0.000000,,,0,86.600,0.200,-0.200,0,Mass,309.50,2.61,-2.61,0,952,24,-24,0,72.78307,11.75971,-11.75971,0,12.733,0.258,-0.258,0,20 cm Telescope,0,2019,2019-05-16
3756,NGTS-6,NGTS-6 b,1,0.88205900,0.00000080,-0.00000080,0,0.000000,,,0,78.231,0.262,-0.210,0,Mass,311.03,1.43,-1.43,0,1284,12,-12,0,425.57437,8.89924,-8.89924,0,14.863,1.087,-1.255,0,20 cm Telescope,0,2019,2019-09-26
3757,NGTS-8,NGTS-8 b,1,2.49970000,0.00001000,-0.00001000,0,0.010000,0.014000,-0.010000,0,86.900,0.500,-0.500,0,Mass,434.28,5.65,-5.65,0,1345,19,-19,0,295.58190,12.71320,-9.53490,0,12.218,0.336,-0.336,0,20 cm Telescope,0,2019,2019-11-21
3758,NGTS-9,NGTS-9 b,1,4.43527000,0.00002000,-0.00002000,0,0.060000,0.076000,-0.052000,0,84.100,0.400,-0.400,0,Mass,619.74,15.98,-15.98,0,1448,36,-36,0,921.70700,54.03110,-54.03110,0,11.994,0.673,-0.673,0,20 cm Telescope,0,2019,2019-11-21
3759,NN Ser,NN Ser c,2,5573.55000000,102.20000000,-102.20000000,0,0.080000,0.050000,-0.050000,0,,,,,Mass,500.00,,,0,,,,,2329.60000,98.52000,-98.52000,0,,,,,Multiple Telescopes,0,2010,2014-05-14
3760,NN Ser,NN Ser d,2,2883.50000000,182.50000000,-182.50000000,0,0.190000,0.050000,-0.050000,0,,,,,Mass,500.00,,,0,,,,,731.00000,158.90000,-158.90000,0,,,,,Multiple Telescopes,0,2010,2014-05-14
3761,NSVS 14256825,NSVS 14256825 b,1,3225.00000000,22.00000000,-22.00000000,0,0.120000,0.020000,-0.020000,0,,,,0,Msini,838.31,42.10,-42.10,0,,,,0,4497.29450,50.85280,-50.85280,0,,,,0,Multiple Telescopes,0,2019,2019-06-13
3762,NY Vir,NY Vir b,2,3160.00000000,62.00000000,-62.00000000,0,0.150000,0.080000,-0.080000,0,,,,0,Msini,551.99,19.26,-19.26,0,,,,0,845.42780,82.63580,-82.63580,0,,,,0,Multiple Telescopes,0,2011,2019-10-24
3763,NY Vir,NY Vir c,2,8799.00000000,240.00000000,-240.00000000,0,0.150000,0.010000,-0.010000,0,,,,0,Msini,551.99,19.26,-19.26,0,,,,0,1760.77820,63.56600,-63.56600,0,,,,0,0.51 m Telescope,0,2019,2019-10-24
3764,OGLE-2003-BLG-235L,OGLE-2003-BLG-235L b,1,,,,,,,,,,,,,Mass,5800.00,600.00,-700.00,0,,,,,826.35800,254.26400,-190.69800,0,,,,,1.3 m Warsaw University Telescope,0,2004,2016-02-25
3765,OGLE-2005-BLG-071L,OGLE-2005-BLG-071L b,1,,,,,,,,,,,,,Mass,3200.00,400.00,-400.00,0,55,,,0,1207.70000,127.10000,-127.10000,0,,,,,1.3 m Warsaw University Telescope,0,2005,2014-10-29
3766,OGLE-2005-BLG-169L,OGLE-2005-BLG-169L b,1,,,,,,,,,,,,0,Mass,4100.00,400.00,-400.00,0,,,,,14.10000,0.90000,-0.90000,0,,,,,1.3 m Warsaw University Telescope,0,2006,2015-11-19
3767,OGLE-2005-BLG-390L,OGLE-2005-BLG-390L b,1,3285.00000000,3285.00000000,-1095.00000000,0,,,,,,,,,Mass,6600.00,1000.00,-1000.00,0,50,,,0,5.50000,5.50000,-2.70000,0,,,,,1.3 m Warsaw University Telescope,0,2005,2014-10-29
3768,OGLE-2006-BLG-109L,OGLE-2006-BLG-109L b,2,1788.50000000,584.00000000,-547.50000000,0,,,,,,,,,Mass,1510.00,110.00,-120.00,0,,,,,231.00000,19.00000,-19.00000,0,,,,,1.3 m Warsaw University Telescope,0,2008,2014-11-05
3769,OGLE-2006-BLG-109L,OGLE-2006-BLG-109L c,2,4927.50000000,3540.50000000,-1752.00000000,0,0.150000,0.170000,-0.100000,0,64.000,4.000,-7.000,0,Mass,1510.00,110.00,-120.00,0,,,,,86.00000,7.00000,-7.00000,0,,,,,1.3 m Warsaw University Telescope,0,2008,2014-11-05
3770,OGLE-2007-BLG-349L A,OGLE-2007-BLG-349L AB c,1,2557.00000000,,,0,,,,,,,,,Mass,2760.00,380.00,-380.00,0,,,,,80.00000,13.00000,-13.00000,0,,,,,1.3 m Warsaw University Telescope,0,2016,2016-09-29
3771,OGLE-2007-BLG-368L,OGLE-2007-BLG-368L b,1,,,,,,,,,,,,,Mass,5900.00,900.00,-1400.00,0,,,,,20.00000,7.00000,-8.00000,0,,,,,1.3 m Warsaw University Telescope,0,2009,2014-11-05
3772,OGLE-2008-BLG-092L,OGLE-2008-BLG-092L b,1,,,,,,,,,,,,,Mass,8100.00,,,0,,,,,56.60000,,,0,,,,,1.3 m Warsaw University Telescope,0,2014,2014-10-29
3773,OGLE-2008-BLG-355L,OGLE-2008-BLG-355L b,1,,,,,,,,,,,,,Mass,6800.00,1100.00,-1100.00,0,,,,,1462.00000,1175.90000,-699.20000,0,,,,,1.3 m Warsaw University Telescope,0,2014,2014-06-11
3774,OGLE-2011-BLG-0173L,OGLE-2011-BLG-0173L b,1,,,,0,,,,0,,,,0,Mass,6100.00,1300.00,-1700.00,0,,,,0,60.38770,57.20940,-34.96130,0,,,,0,1.3 m Warsaw University Telescope,0,2018,2018-10-26
3775,OGLE-2011-BLG-0251L,OGLE-2011-BLG-0251L b,1,,,,,,,,,,,,,Mass,2570.00,610.00,-610.00,0,,,,,168.44000,66.74000,-66.74000,0,,,,,1.3 m Warsaw University Telescope,0,2012,2014-05-14
3776,OGLE-2011-BLG-0265L,OGLE-2011-BLG-0265L b,1,,,,,,,,,,,,,Mass,4380.00,510.00,-450.00,0,,,,,279.68000,85.81000,-57.21000,0,,,,,1.3 m Warsaw University Telescope,0,2015,2015-03-05
3777,OGLE-2012-BLG-0026L,OGLE-2012-BLG-0026L b,2,,,,,,,,,,,,,Mass,4019.00,380.00,-380.00,0,,,,,46.08535,2.60621,-2.60621,0,,,,,1.3 m Warsaw University Telescope,0,2012,2016-07-07
3778,OGLE-2012-BLG-0026L,OGLE-2012-BLG-0026L c,2,,,,,,,,,,,,,Mass,4019.00,380.00,-380.00,0,,,,,273.33380,19.06980,-19.06980,0,,,,,1.3 m Warsaw University Telescope,0,2012,2016-07-07
3779,OGLE-2012-BLG-0358L,OGLE-2012-BLG-0358L b,1,,,,,,,,,,,,,Mass,1760.00,130.00,-130.00,0,,,,,587.96000,60.39000,-60.39000,0,,,,,1.3 m Warsaw University Telescope,0,2013,2014-05-14
3780,OGLE-2012-BLG-0406L,OGLE-2012-BLG-0406L b,1,,,,,,,,,,,,,Mass,4970.00,290.00,-290.00,0,,,,,867.64000,136.66000,-136.66000,0,,,,,1.3 m Warsaw University Telescope,0,2013,2014-05-14
3781,OGLE-2012-BLG-0563L,OGLE-2012-BLG-0563L b,1,,,,,,,,,,,,0,Mass,1300.00,600.00,-800.00,0,,,,,123.00000,44.00000,-73.00000,0,,,,,1.3 m Warsaw University Telescope,0,2015,2015-08-13
3782,OGLE-2012-BLG-0724L,OGLE-2012-BLG-0724L b,1,,,,,,,,,,,,,Mass,6700.00,1100.00,-1200.00,0,,,,,149.38010,171.62820,-82.63580,0,,,,,1.3 m Warsaw University Telescope,0,2016,2016-04-28
3783,OGLE-2012-BLG-0950L,OGLE-2012-BLG-0950L b,1,,,,,,,,,,,,,Mass,3000.00,800.00,-1100.00,0,,,,,35.00000,17.00000,-9.00000,0,,,,,1.3 m Warsaw University Telescope,0,2016,2016-11-03
3784,OGLE-2013-BLG-0102L,OGLE-2013-BLG-0102L b,1,,,,,,,,,,,,,Mass,3040.00,310.00,-310.00,0,,,,,3994.48600,665.74800,-665.74800,0,,,,,1.3 m Warsaw University Telescope,0,2014,2015-01-29
3785,OGLE-2013-BLG-0132L,OGLE-2013-BLG-0132L b,1,,,,0,,,,0,,,,0,Mass,3900.00,1500.00,-1300.00,0,,,,0,92.17070,50.85280,-41.31790,0,,,,0,1.3 m Warsaw University Telescope,0,2017,2017-10-26
3786,OGLE-2013-BLG-0341L B,OGLE-2013-BLG-0341L B b,1,,,,,,,,,,,,,Mass,1161.00,93.00,-93.00,0,,,,,2.32000,0.27000,-0.27000,0,,,,,1.3 m Warsaw University Telescope,0,2014,2014-07-09
3787,OGLE-2013-BLG-1721L,OGLE-2013-BLG-1721L b,1,,,,0,,,,0,,,,0,Mass,6300.00,1100.00,-1600.00,0,,,,0,203.41120,111.24050,-98.52730,0,,,,0,1.3 m Warsaw University Telescope,0,2017,2017-10-26
3788,OGLE-2013-BLG-1761L,OGLE-2013-BLG-1761L b,1,,,,0,,,,0,,,,0,Mass,6900.00,1000.00,-1200.00,0,,,,0,858.14100,794.57500,-476.74500,0,,,,0,1.3 m Warsaw University Telescope,0,2018,2018-11-01
3789,OGLE-2014-BLG-0124L,OGLE-2014-BLG-0124L b,1,,,,,,,,,,,,,Mass,4100.00,590.00,-590.00,0,,,,,162.09000,50.85000,-50.85000,0,,,,,1.3 m Warsaw University Telescope,0,2015,2015-02-12
3790,OGLE-2014-BLG-0676L,OGLE-2014-BLG-0676L b,1,,,,,,,,,,,,,Mass,2220.00,960.00,-830.00,0,,,,,982.09470,324.18660,-355.96960,0,,,,,1.3 m Warsaw University Telescope,0,2016,2016-12-21
3791,OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L b,2,,,,0,,,,0,,,,0,Mass,6400.00,1280.00,-1870.00,0,,,,0,55.30000,51.30000,-33.10000,0,,,,0,1.3 m Warsaw University Telescope,0,2018,2018-06-21
3792,OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L c,2,,,,0,,,,0,,,,0,Mass,6400.00,1280.00,-1870.00,0,,,,0,83.70000,86.40000,-51.20000,0,,,,0,1.3 m Warsaw University Telescope,0,2018,2018-06-21
3793,OGLE-2014-BLG-1760L,OGLE-2014-BLG-1760L b,1,,,,,,,,,,,,,Mass,6860.00,1110.00,-1110.00,0,,,,,177.98480,108.06220,-82.63580,0,,,,,1.3 m Warsaw University Telescope,0,2016,2016-11-10
3794,OGLE-2015-BLG-0051L,OGLE-2015-BLG-0051L b,1,,,,,,,,,,,,,Mass,8200.00,900.00,-900.00,0,,,,,228.83760,206.58950,-22.24810,0,,,,,1.3 m Warsaw University Telescope,0,2016,2016-10-06
3795,OGLE-2015-BLG-0954L,OGLE-2015-BLG-0954L b,1,,,,0,,,,0,,,,0,Mass,600.00,400.00,-200.00,0,,,,0,1080.62200,1175.97100,-508.52800,0,,,,0,1.6 m wide-field telescope,0,2016,2018-11-01
3796,OGLE-2015-BLG-0966L,OGLE-2015-BLG-0966L b,1,,,,,,,,,,,,,Mass,2500.00,,,0,,,,,21.00000,2.00000,-2.00000,0,,,,,1.3 m Warsaw University Telescope,0,2016,2016-03-17
3797,OGLE-2015-BLG-1649L,OGLE-2015-BLG-1649L b,1,,,,0,,,,0,,,,0,Mass,4230.00,1510.00,-1640.00,0,,,,0,807.28820,470.38840,-441.78370,0,,,,0,1.3 m Warsaw University Telescope,0,2019,2019-10-24
3798,OGLE-2015-BLG-1670L,OGLE-2015-BLG-1670L b,1,,,,0,,,,0,,,,0,Mass,6700.00,1000.00,-1300.00,0,,,,0,17.90000,9.60000,-8.80000,0,,,,0,1.3 m Warsaw University Telescope,0,2019,2019-07-11
3799,OGLE-2016-BLG-0263L,OGLE-2016-BLG-0263L b,1,,,,0,,,,0,,,,0,Mass,6500.00,1300.00,-1900.00,0,,,,0,1303.10300,2065.89500,-794.57500,0,,,,0,1.3 m Warsaw University Telescope,0,2017,2017-09-28
3800,OGLE-2016-BLG-0613L AB,OGLE-2016-BLG-0613L AB b,1,,,,0,,,,0,,,,0,Mass,3410.00,1340.00,-1420.00,0,,,,0,1328.52940,1013.87770,-772.32690,0,,,,0,1.3 m Warsaw University Telescope,0,2017,2017-11-30
3801,OGLE-2016-BLG-1067L,OGLE-2016-BLG-1067L b,1,,,,0,,,,0,,,,0,Mass,3730.00,660.00,-670.00,0,,,,0,136.66690,66.74430,-54.03110,0,,,,0,1.3 m Warsaw University Telescope,0,2019,2019-09-12
3802,OGLE-2016-BLG-1190L,OGLE-2016-BLG-1190L b,1,1224.00000000,1896.00000000,-300.00000000,0,,,,0,41.200,11.950,-10.290,0,Mass,6770.00,80.00,-90.00,0,,,,0,4252.56540,279.69040,-260.62060,0,,,,0,1.3 m Warsaw University Telescope,0,2017,2017-11-30
3803,OGLE-2016-BLG-1195L,OGLE-2016-BLG-1195L b,1,,,,,,,,,,,,,Mass,3910.00,420.00,-460.00,0,,,,,1.43000,0.45000,-0.32000,0,,,,,1.3 m Warsaw University Telescope,0,2017,2017-05-10
3804,OGLE-2017-BLG-0173L,OGLE-2017-BLG-0173L b,1,,,,0,,,,0,,,,0,Mass,4705.00,1468.00,-1763.00,0,,,,0,3.26900,3.84900,-2.01500,0,,,,0,1.3 m Warsaw University Telescope,0,2018,2018-03-26
3805,OGLE-2017-BLG-0373L,OGLE-2017-BLG-0373L b,1,,,,0,,,,0,,,,0,Mass,5915.00,1123.00,-1478.00,0,,,,0,127.44983,202.45771,-81.68231,0,,,,0,1.3 m Warsaw University Telescope,0,2018,2018-04-26
3806,OGLE-2017-BLG-0482L,OGLE-2017-BLG-0482L b,1,,,,0,,,,0,,,,0,Mass,5800.00,1800.00,-2100.00,0,,,,0,9.00000,9.00000,-4.50000,0,,,,0,1.3 m Warsaw University Telescope,0,2018,2018-06-21
3807,OGLE-2017-BLG-1140L,OGLE-2017-BLG-1140L b,1,,,,0,,,,0,,,,0,Mass,,,,,,,,0,505.34970,111.24050,-82.63580,0,,,,0,1.3 m Warsaw University Telescope,0,2018,2018-06-21
3808,OGLE-2017-BLG-1434L,OGLE-2017-BLG-1434L b,1,,,,0,,,,0,,,,0,Mass,860.00,90.00,-90.00,0,,,,0,4.44962,0.63566,-0.63566,0,,,,0,1.3 m Warsaw University Telescope,0,2018,2018-05-10
3809,OGLE-2017-BLG-1522L,OGLE-2017-BLG-1522L b,1,,,,0,,,,0,,,,0,Mass,,,,,,,,0,238.37250,400.46580,-127.13200,0,,,,0,1.3 m Warsaw University Telescope,0,2018,2018-04-12
3810,OGLE-2018-BLG-0596L,OGLE-2018-BLG-0596L b,1,,,,0,,,,0,,,,0,Mass,5650.00,750.00,-750.00,0,,,,0,13.93000,1.56000,-1.56000,0,,,,0,1.3 m Warsaw University Telescope,0,2019,2019-07-11
3811,OGLE-2018-BLG-0740L,OGLE-2018-BLG-0740L b,1,5480.00000000,1200.00000000,-1200.00000000,0,0.000000,,,0,,,,0,Mass,3200.00,500.00,-500.00,0,,,,0,1525.58400,190.69800,-190.69800,0,,,,0,1.3 m Warsaw University Telescope,0,2019,2019-09-12
3812,OGLE-2018-BLG-1011L,OGLE-2018-BLG-1011L b,2,,,,0,,,,0,,,,0,Mass,7100.00,1100.00,-1500.00,0,,,,0,572.09400,1080.62200,-349.61300,0,,,,0,1.3 m Warsaw University Telescope,0,2019,2019-09-12
3813,OGLE-2018-BLG-1011L,OGLE-2018-BLG-1011L c,2,,,,0,,,,0,,,,0,Mass,7100.00,1100.00,-1500.00,0,,,,0,889.92400,1620.93300,-540.31100,0,,,,0,1.3 m Warsaw University Telescope,0,2019,2019-09-12
3814,OGLE-TR-056,OGLE-TR-056 b,1,1.21191890,,,0,,,,,77.600,0.910,-1.000,0,Mass,282.84,1.83,-1.83,0,2212,61,-63,0,441.77000,57.21000,-54.03000,0,15.278,0.009,-0.009,0,1.3 m Warsaw University Telescope,0,2002,2014-05-14
3815,OGLE-TR-10,OGLE-TR-10 b,1,3.10127800,,,0,,,,,90.000,0.000,-3.900,0,Mass,1386.23,114.78,-114.78,0,,,,,197.04600,44.49400,-44.49400,0,14.011,1.569,-1.345,0,1.3 m Warsaw University Telescope,0,2004,2014-05-14
3816,OGLE-TR-111,OGLE-TR-111 b,1,4.01444630,0.00000100,-0.00000100,0,,,,,88.300,0.300,-0.200,0,,1096.98,66.40,-66.40,0,,,,,,,,,11.422,0.291,-0.291,0,1.3 m Warsaw University Telescope,0,2004,2016-02-25
3817,OGLE-TR-113,OGLE-TR-113 b,1,1.43247520,,,0,,,,,87.800,1.600,-0.620,0,Mass,600.00,,,0,,,,,400.44900,50.85100,-50.85100,0,12.251,0.314,-0.213,0,1.3 m Warsaw University Telescope,0,2004,2014-05-14
3818,OGLE-TR-132,OGLE-TR-132 b,1,1.68986800,,,0,,,,,83.400,2.900,-1.300,0,Mass,2500.00,250.00,-250.00,0,2013,77,-108,0,375.02000,44.49000,-41.32000,0,13.450,1.680,-1.230,0,1.3 m Warsaw University Telescope,0,2004,2014-10-29
3819,OGLE-TR-182,OGLE-TR-182 b,1,3.97910000,0.00001000,-0.00001000,0,0.000000,,,0,85.700,0.300,-0.300,0,Mass,2669.56,419.75,-419.75,0,,,,,320.99500,47.67200,-47.67200,0,12.666,2.690,-0.897,0,1.3 m Warsaw University Telescope,0,2007,2014-05-14
3820,OGLE-TR-211,OGLE-TR-211 b,1,3.67724000,0.00003000,-0.00003000,0,0.000000,,,0,87.200,,,-1,Mass,1574.54,115.09,-115.09,0,,,,,327.35100,63.56300,-63.56300,0,15.244,2.018,-1.009,0,1.3 m Warsaw University Telescope,0,2007,2014-05-14
3821,OGLE2-TR-L9,OGLE2-TR-L9 b,1,2.48553350,0.00000070,-0.00000070,0,,,,,79.800,0.300,-0.300,0,Mass,1704.36,83.34,-83.34,0,,,,,1430.17500,476.72500,-476.72500,0,18.046,0.448,-0.448,0,1.3 m Warsaw University Telescope,0,2008,2014-05-14
3822,Oph 11,Oph 11 b,1,7300000.00000000,3650000.00000000,-3650000.00000000,0,,,,,,,,,Mass,125.00,25.00,-25.00,0,2175,175,-175,0,4449.62000,1906.98000,-1589.15000,0,,,,,8.19 m Gemini North Telescope,0,2006,2016-03-10
3823,PDS 70,PDS 70 b,2,43500.00000000,,,0,,,,0,,,,0,Mass,113.43,0.52,-0.52,0,1200,200,-200,0,2542.64000,1906.98000,-1906.98000,0,14.572,,,-1,8.2 m ESO VLT UT3 Melipal Telescope,0,2018,2019-03-05
3824,PDS 70,PDS 70 c,2,,,,0,,,,0,49.700,,,0,Msin(i)/sin(i),113.43,0.52,-0.52,0,,,,0,3333.87385,1666.93692,-1666.93692,0,,,,0,8.2 m ESO VLT UT4 Yepun Telescope,0,2019,2019-06-13
3825,PH1,PH1 b,1,138.31700000,0.04000000,-0.02700000,0,0.070200,0.002900,-0.003900,0,90.050,0.053,-0.053,0,Mass,1000.00,,,0,481,18,-18,0,169.00000,,,1,6.180,0.170,-0.170,0,0.95 m Kepler Telescope,0,2012,2014-05-14
3826,PH2,PH2 b,1,282.52550000,0.00100000,-0.00100000,0,0.410000,0.080000,-0.290000,0,89.830,0.030,-0.020,0,,347.27,3.64,-3.64,0,281,7,-7,0,,,,,10.120,0.560,-0.560,0,0.95 m Kepler Telescope,0,2013,2014-05-14
3827,POTS-1,POTS-1 b,1,3.16062960,0.00000157,-0.00000157,0,,,,,88.060,0.470,-0.340,0,Mass,1200.00,600.00,-600.00,0,,,,,734.16000,244.72000,-244.72000,0,10.548,0.404,-0.527,0,2.2 m MPG/ESO Telescope,0,2013,2014-05-14
3828,PSR B0329+54,PSR B0329+54 b,1,10140.00000000,11.00000000,-11.00000000,0,0.236000,0.011000,-0.011000,0,,,,0,Msini,504.93,278.13,-278.13,0,,,,0,1.97000,0.19000,-0.19000,0,,,,0,Multiple Telescopes,0,2017,2019-12-05
3829,PSR B1257+12,PSR B1257+12 b,3,25.26200000,0.00300000,-0.00300000,0,0.000000,,,0,50.000,,,0,Mass,600.00,100.00,-100.00,0,,,,0,0.02000,0.00200,-0.00200,0,,,,0,305 m Arecibo Radio Telescope,0,1994,2018-12-06
3830,PSR B1257+12,PSR B1257+12 c,3,66.54190000,0.00010000,-0.00010000,0,0.018600,0.000200,-0.000200,0,53.000,4.000,-4.000,0,Mass,600.00,100.00,-100.00,0,,,,0,4.30000,0.20000,-0.20000,0,,,,0,305 m Arecibo Radio Telescope,0,1992,2018-12-06
